,Title,Occupation,Company,Company Location,Specs,Link
606,.Net - Developer,['Full Time'],Cognizant ,"Dubai, United Arab Emirates ",Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · .NET · Software Development · C# · ASP.NET · SQL,https://wuzzuf.net/jobs/p/g/aO9xP4QDc0K3-Net---Developer-Cognizant-Dubai-United-Arab-Emirates
607,Support Specialist,['Full Time'],Global Payments Inc. ,"Dubai, United Arab Emirates ",Entry Level · Customer Service/Support · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Customer Support · Customer Service · Technical Support · Computer Science · Customer Care · Installation,https://wuzzuf.net/jobs/p/g/ny4Eae3Dxa5S-Support-Specialist-Global-Payments-Inc-Dubai-United-Arab-Emirates
608,Director of Learning & Development,['Full Time'],Shangri-La Group ,"Dubai, United Arab Emirates ",Manager · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · information technology (it) · computer science · software development · marketing · design · management · training,https://wuzzuf.net/jobs/p/g/OZVSxY2DVCpD-Director-of-Learning-Development-Shangri-La-Group-Dubai-United-Arab-Emirates
609,Operations Engineer (Renewable Energy),['Full Time'],avua ,"Dubai, United Arab Emirates ",Not specified · IT/Software Development · Operations/Management · Engineering - Telecom/Technology · Engineering · Operations · Information Technology (IT) · Computer Science · Mechanical Engineering · Management · Maintenance,https://wuzzuf.net/jobs/p/g/tvVOadz2bNuL-Operations-Engineer-Renewable-Energy-avua-Dubai-United-Arab-Emirates
610,"QNB2847-Associate, Backup Power (Qatarization)",['Full Time'],QNB Group ,"Doha, Qatar ",Entry Level · Administration · Installation/Maintenance/Repair · IT/Software Development · information technology (it) · administration · computer science · installation · repair · engineering · troubleshooting,https://wuzzuf.net/jobs/p/g/eeGANWOqAOHL-QNB2847-Associate-Backup-Power-Qatarization-QNB-Group-Doha-Qatar
611,Tech Lead,['Full Time'],Tech Mahindra ,"Doha, Qatar ",Experienced · IT/Software Development · Operations/Management · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Software Development · javaScript · Agile · Engineering · PHP,https://wuzzuf.net/jobs/p/g/Y3EeA5ZebrUC-Tech-Lead-Tech-Mahindra-Doha-Qatar
612,Document Controller / Technical Clerk,['Freelance / Project'],Global Projects Services AG ,"Doha, Qatar ",Manager · Engineering - Construction/Civil/Architecture · IT/Software Development · Engineering - Telecom/Technology · information technology (it) · engineering · computer science · software development · construction · english · installation,https://wuzzuf.net/jobs/p/g/iw9keeDekxGL-Document-Controller-Technical-Clerk-Global-Projects-Services-AG-Doha-Qatar
613,Senior Sales Account Manager,['Full Time'],Flow Talent ,"Dubai, United Arab Emirates ",Experienced · Customer Service/Support · IT/Software Development · Sales/Retail · Sales · Sales Skills · Customer Service · Sales Target · Customer Support · Customer Care · Information Technology (IT),https://wuzzuf.net/jobs/p/g/puRCR5Sic8u0-Senior-Sales-Account-Manager-Flow-Talent-Dubai-United-Arab-Emirates
614,IT Application & CRM Manager,['Full Time'],Snoonu ,"Doha, Qatar ",Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Software Development · Computer Engineering · Software Engineering · Engineering · SQL,https://wuzzuf.net/jobs/p/g/oKY75b3iRfT5-IT-Application-CRM-Manager-Snoonu-Doha-Qatar
615,Operations Manager- Saudi/UAE,['Full Time'],Guardian Industries ,"Riyadh, Saudi Arabia ",Experienced · IT/Software Development · Operations/Management · Sales/Retail · microsoft office · sales · engineering · management · operations · quality · customer service,https://wuzzuf.net/jobs/p/g/jRnEmmGTpAeg-Operations-Manager--SaudiUAE-Guardian-Industries-Riyadh-Saudi-Arabia
616,Purchasing Supervisor,['Full Time'],The Ned ,"Doha, Qatar ",Experienced · Logistics/Supply Chain · Purchasing/Procurement · Engineering - Mechanical/Electrical · Purchasing · Procurement · Supply Chain · Logistics · Engineering · Microsoft Office · Business Administration,https://wuzzuf.net/jobs/p/g/Lfv9trHuwUx1-Purchasing-Supervisor-The-Ned-Doha-Qatar
617,Fraud Monitoring Analyst,['Full Time'],ADIB - Abu Dhabi Islamic Bank ,"Dubai, United Arab Emirates ",Experienced · Accounting/Finance · Banking · Analyst/Research · Finance · Accounting · Analysis · Banking · Budegting · Budgeting · CMA,https://wuzzuf.net/jobs/p/g/i05atdlEyz4W-Fraud-Monitoring-Analyst-ADIB---Abu-Dhabi-Islamic-Bank-Dubai-United-Arab-Emirates
618,System Engineer,"['Full Time', 'On-site']",Confidential ,"Cairo, Egypt ",Entry Level · 1 - 3 Yrs of Exp · IT/Software Development · Communication skills · Information Systems · Information Technology (IT),https://wuzzuf.net/jobs/p/aTNmlLpKqB6A-System-Engineer-Cairo-Egypt
619,Senior System Engineer,"['Full Time', 'On-site']",Confidential ,"Cairo, Egypt ",Experienced · 3 - 5 Yrs of Exp · IT/Software Development · Information Technology (IT) · Information Systems,https://wuzzuf.net/jobs/p/OAyjGfQ8Thqh-Senior-System-Engineer-Cairo-Egypt
620,Subject Matter Expert,['Full Time'],dss+ ,"Doha, Qatar ",Experienced · Customer Service/Support · Analyst/Research · Education/Teaching · Subject Matter Expert · Education · SME · Teaching · Curriculum Development · Educational Consultation · Call Center,https://wuzzuf.net/jobs/p/g/YiWtSWBqXzQP-Subject-Matter-Expert-dss-Doha-Qatar
621,Web Developer,"['Full Time', 'On-site']",Confidential ,"Riyadh, Saudi Arabia ",Experienced · 2+ Yrs of Exp · IT/Software Development · JavaScript · HTML · CSS · .Net · Web Development · Software Development,https://wuzzuf.net/jobs/p/HSKtIwFEDUjT-Web-Developer-Riyadh-Saudi-Arabia
622,Crusher and Quarry Senior Manager,"['Full Time', 'On-site']",Confidential ,"New Menia, Minya, Egypt ",Manager · 15 - 20 Yrs of Exp · Operations/Management · Engineering - Other · Minning · Cement,https://wuzzuf.net/jobs/p/r5Rdr4LRjTBe-Crusher-and-Quarry-Senior-Manager-Minya-Egypt
623,District Manager- Hospitals/Institutional Business,"['Full Time', 'On-site']",STIO Life Science ,"Cairo, Egypt ",Experienced · 4 - 5 Yrs of Exp · Medical/Healthcare · Pharmaceutical · Management · Sales · sales skills · Hospitals · business · Finance · Marketing,https://wuzzuf.net/jobs/p/XyNJdpWTk6tN-District-Manager--HospitalsInstitutional-Business-STIO-Life-Science-Cairo-Egypt
624,IT Supervisor,['Full Time'],The Ned ,"Doha, Qatar ",Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Engineering · Maintenance · Computer Hardware · Installation · Microsoft System,https://wuzzuf.net/jobs/p/g/rziem9FhKnYh-IT-Supervisor-The-Ned-Doha-Qatar
625,Sustainable Design and Decarbonisation Manager,['Full Time'],Life1 International ,"Tabuk, Saudi Arabia ",Experienced · Engineering - Construction/Civil/Architecture · IT/Software Development · Engineering - Telecom/Technology · engineering · information technology (it) · computer science · sales · management · construction · design,https://wuzzuf.net/jobs/p/g/1VzlO0dqYRC4-Sustainable-Design-and-Decarbonisation-Manager-Life1-International-Tabuk-Saudi-Arabia
626,Learning & Development Specialist,['Full Time'],UNITED STEEL INDUSTRIAL CO. ,"Kuwait City, Kuwait ",Experienced · IT/Software Development · Engineering - Telecom/Technology · Education/Teaching · Education · Learning · Training · Information Technology (IT) · Computer Science · Teaching · E-Learning,https://wuzzuf.net/jobs/p/g/MMXq23vZuxIY-Learning-Development-Specialist-UNITED-STEEL-INDUSTRIAL-CO-Kuwait-City-Kuwait
627,Performance Manager,['Full Time'],dentsu ,"Dubai, United Arab Emirates ",Experienced · Hospitality/Hotels/Food Services · Human Resources · Operations/Management · Performance Management · Human Resources (HR) · Recruitment · Management · Training · Microsoft Office · Personnel,https://wuzzuf.net/jobs/p/g/UkMA94CE4Wyd-Performance-Manager-dentsu-Dubai-United-Arab-Emirates
628,Senior Director Services,['Full Time'],Ooredoo Group ,"Doha, Qatar ",Senior Management · Accounting/Finance · Customer Service/Support · IT/Software Development · Information Technology (IT) · Computer Science · Microsoft Office · Customer Service · Customer Care · Customer Support · Engineering,https://wuzzuf.net/jobs/p/g/2Hq41BDxQFZ1-Senior-Director-Services-Ooredoo-Group-Doha-Qatar
629,Geoinformation Systems Engineer,['Freelance / Project'],Jadeclover (SEA) Pte Ltd ,"Kuwait City, Kuwait ",Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Engineering · Computer Engineering · Installation · Linux · Maintenance,https://wuzzuf.net/jobs/p/g/JrOpRTGmZF6G-Geoinformation-Systems-Engineer-Jadeclover-SEA-Pte-Ltd-Kuwait-City-Kuwait
630,Office Manager,"['Full Time', 'On-site']",Qeema ,"Nasr City, Cairo, Egypt ",Experienced · 2 - 4 Yrs of Exp · females_preferred · Customer Service/Support · Operations/Management · CRM · Customer Service · business · Communication · Account Management · Management · sales skills · Business Administration,https://wuzzuf.net/jobs/p/rcCf9aaapcRl-Office-Manager-Qeema-Cairo-Egypt
631,Technician - Solar Project,['Full Time'],Xad Technologies (Pvt) Ltd ,"Dubai, United Arab Emirates ",Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Mechanical/Electrical · Maintenance · Information Technology (IT) · Computer Science · Engineering · Installation · Mechanical Engineering · Technical Support,https://wuzzuf.net/jobs/p/g/BMSQGxYPtOMR-Technician---Solar-Project-Xad-Technologies-Pvt-Ltd-Dubai-United-Arab-Emirates
632,Business Development Manager,['Full Time'],DHL Global Forwarding ,"Riyadh, Saudi Arabia ",Experienced · Business Development · Marketing/PR/Advertising · Sales/Retail · Business Development · Sales · Sales Skills · Sales Target · Marketing · Customer Service · Customer Support,https://wuzzuf.net/jobs/p/g/tEPgpAEJqqJq-Business-Development-Manager-DHL-Global-Forwarding-Riyadh-Saudi-Arabia
633,Mechanical Engineer,"['Full Time', 'On-site']",Al-Safwa Engineering Industry ,"6th of October, Giza, Egypt ",Experienced · 5 - 10 Yrs of Exp · males_only · Engineering - Mechanical/Electrical · 3D · AutoCAD · Mechanical Engineering · Mechanical · technical · Design · Engineering,https://wuzzuf.net/jobs/p/pYmxgte6XIRx-Mechanical-Engineer-Al-Safwa-Engineering-Industry-Giza-Egypt
634,Medical Sales Representative,['Full Time'],Novo Nordisk ,"Riyadh, Saudi Arabia ",Not specified · Customer Service/Support · Medical/Healthcare · Sales/Retail · Sales · Sales Skills · Sales Target · Customer Service · Customer Support · Customer Care · Medical,https://wuzzuf.net/jobs/p/g/siTPZrRnt3jT-Medical-Sales-Representative-Novo-Nordisk-Riyadh-Saudi-Arabia
635,Intelligence Analyst (Hybrid),['Full Time'],PINKERTON | Comprehensive Risk Management ,"Dubai, United Arab Emirates ",Experienced · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · Business Analysis · Business Intelligence · Computer Science · Information Technology (IT) · Analysis · Engineering · SQL,https://wuzzuf.net/jobs/p/g/cf0dXyZtmGXk-Intelligence-Analyst-Hybrid-PINKERTON-Comprehensive-Risk-Management-Dubai-United-Arab-Emirates
636,Cyber Security Engineer,['Full Time'],Cyberr® ,"Dubai, United Arab Emirates ",Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Engineering · Security · Networking · Computer Engineering · Cisco,https://wuzzuf.net/jobs/p/g/mCSJGRpFYGJN-Cyber-Security-Engineer-Cyberr®-Dubai-United-Arab-Emirates
637,Senior Store Customer Advisor,['Full Time'],Zegna ,"Riyadh, Saudi Arabia ",Entry Level · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · sales · information technology (it) · computer science · sales skills · customer service · retail · communication skills,https://wuzzuf.net/jobs/p/g/j8tb5xZLIf9w-Senior-Store-Customer-Advisor-Zegna-Riyadh-Saudi-Arabia
638,Associate Vendor Operations Specialist - NFV,['Full Time'],talabat ,"Doha, Qatar ",Entry Level · IT/Software Development · Purchasing/Procurement · Engineering - Telecom/Technology · information technology (it) · computer science · microsoft office · logistics · operations · management · it,https://wuzzuf.net/jobs/p/g/gVhv2trP3GdW-Associate-Vendor-Operations-Specialist---NFV-talabat-Doha-Qatar
639,IT Executive,['Full Time'],Anantara Hotels & Resorts ,"Doha, Qatar ",Entry Level · Customer Service/Support · IT/Software Development · Sales/Retail · Information Technology (IT) · Sales · Sales Skills · Computer Science · IT Sales · Sales Target · Customer Service,https://wuzzuf.net/jobs/p/g/IgDthG9IYAus-IT-Executive-Anantara-Hotels-Resorts-Doha-Qatar
640,Manager – Model Development,['Full Time'],Abu Dhabi Commercial Bank ,"Dubai, United Arab Emirates ",Experienced · Business Development · Marketing/PR/Advertising · Sales/Retail · Business Development · Sales · Sales Skills · Marketing · Sales Target · Management · Customer Service,https://wuzzuf.net/jobs/p/g/HwFKjBIFjLmp-Manager-–-Model-Development-Abu-Dhabi-Commercial-Bank-Dubai-United-Arab-Emirates
641,Engineering & Security Director (M/F),['Full Time'],MAMA SHELTER LISBOA ,"Dubai, United Arab Emirates ",Manager · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Engineering · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Computer Engineering · Mechanical Engineering,https://wuzzuf.net/jobs/p/g/RQVVoCQG4Iwv-Engineering-Security-Director-MF-MAMA-SHELTER-LISBOA-Dubai-United-Arab-Emirates
642,End User Comp Tech (Deploy),['Full Time'],The Exchange ,"Kuwait City, Kuwait ",Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · information technology (it) · computer science · software development · css · networking · software · troubleshooting,https://wuzzuf.net/jobs/p/g/HnGvWYcPCqxE-End-User-Comp-Tech-Deploy-The-Exchange-Kuwait-City-Kuwait
643,Program Manager- (24-month Contractor)-UAE,['Freelance / Project'],LRQA - sustainability ,"Dubai, United Arab Emirates ",Experienced · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · Project Management · Information Technology (IT) · Management · Computer Science · Engineering · Program Management · Programming,https://wuzzuf.net/jobs/p/g/9hONGqK7jpYD-Program-Manager--24-month-Contractor-UAE-LRQA---sustainability-Dubai-United-Arab-Emirates
644,Performance Monitoring Expert,['Full Time'],"Zakat, Tax and Customs Authority ","Riyadh, Saudi Arabia ",Entry Level · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · information technology (it) · computer science · engineering · microsoft office · management · finance · administration,https://wuzzuf.net/jobs/p/g/X7cisxdMgAC5-Performance-Monitoring-Expert-Zakat-Tax-and-Customs-Authority-Riyadh-Saudi-Arabia
